name,district,bedroomNum,livingroomNum,bathroomNum,area,builtYear,direction,distance2SW,floorNum,type,price
建欣苑三里北区,ft,3,1,1,84.9,1998,ew,NA,6,low,4600000
友谊社区,hd,3,1,1,86.7,1985,sn,1500,6,low,9600000
芍药居北里小区,cy,3,1,1,80.4,1994,sn,NA,7,low,8600000
双花园西里小区,cy,3,2,1,97,1997,e,1700,6,low,5600000
永安东里小区西院,hd,3,1,1,92.8,1998,sn,1900,6,low,8900000
建业苑,cy,3,1,1,90.9,1997,wn,NA,7,low,5320000
万年花城濠景(万年花城五期),ft,3,1,1,88.6,2012,sn,856,9,low,7300000
裕中东里,xc,3,1,1,95.9,1991,sn,NA,6,low,13700000
松榆西里,cy,3,1,2,91.1,1995,ew,652,7,low,4980000
草桥东路20号院,ft,3,1,1,90.7,2001,sn,NA,6,low,6560000
东大桥东里,cy,3,2,1,86.1,1992,ew,949,6,low,6800000
友谊社区,hd,3,1,1,86.7,1985,sn,1500,6,low,9600000
万年花城濠景(万年花城五期),ft,3,1,1,88.6,2012,sn,856,9,low,7300000
万寿路甲6号院,hd,3,1,1,81.2,1990,sn,1600,6,low,9560000
育芳园甲1号院,ft,3,2,1,93.7,1993,sn,NA,6,low,5600000
翠微路甲24号院,hd,3,1,1,82,2014,sn,1200,6,low,4100000
草桥东路20号院,ft,3,1,1,95.2,2000,sn,NA,6,low,6620000
万年花城濠景(万年花城五期),ft,3,1,1,88.6,2012,sn,856,9,low,7150000
芍药居14号院,cy,3,1,1,81.1,1991,sn,NA,6,low,8500000
石榴园北里小区,ft,3,1,1,82,1996,ew,NA,6,low,4000000
芍药居北里小区,cy,3,1,1,80.4,1994,sn,NA,7,low,8600000
东大桥东里,cy,3,1,1,97.3,1992,ws,949,7,low,7550000
南郎家园,cy,3,1,1,86.2,1986,sn,639,6,low,5980000
草桥东路20号院,ft,3,1,1,90.7,2001,sn,NA,6,low,6560000
草桥东路20号院,ft,3,1,1,90.7,2001,sn,NA,6,low,6560000
东大桥东里,cy,3,2,1,86.1,1992,ew,949,6,low,6800000
友谊社区,hd,3,1,1,86.7,1985,sn,1500,6,low,9600000
草桥东路20号院,ft,3,1,1,95.2,2001,sn,NA,6,low,6620000
东大桥东里,cy,3,1,1,97.3,1992,ws,949,7,low,7550000
翠微路甲24号院,hd,3,1,1,82,2014,sn,1200,6,low,4100000
万年花城濠景(万年花城五期),ft,3,1,1,88.6,NA,sn,856,9,low,7300000
东大桥东里,cy,3,1,1,97.3,1992,ws,949,7,low,7550000
东大桥东里,cy,3,2,1,86.1,1992,ew,949,6,low,6800000
万年花城濠景(万年花城五期),ft,3,1,1,88.6,2012,sn,856,9,low,7300000
友谊社区,hd,3,1,1,86.7,1998,sn,1500,6,low,9600000
草桥东路20号院,ft,3,1,1,90.7,2001,sn,NA,6,low,6560000
草桥东路20号院,ft,3,1,1,90.7,2001,sn,NA,6,low,6560000
东大桥东里,cy,3,1,1,97.3,1992,ws,949,7,low,7550000
友谊社区,hd,3,1,1,86.7,1985,sn,1500,6,low,9600000
万年花城濠景(万年花城五期),ft,3,1,1,88.6,2012,sn,856,9,low,7300000
友谊社区,hd,3,1,1,86.7,1985,sn,1500,6,low,9600000
草桥东路20号院,ft,3,1,1,90.7,2001,sn,NA,6,low,6560000
北大街社区,ft,3,1,1,85,1982,sn,NA,6,low,5398000
东方东路小区,cy,3,1,1,80.6,1985,sn,750,6,low,5600000
稻香园小区,hd,3,1,1,99.4,2000,sn,1200,6,low,14000000
友谊社区,hd,3,1,1,86.7,1985,sn,1500,6,low,9600000
芍药居14号院,cy,3,1,1,81.1,1991,sn,NA,6,low,8500000
双花园西里小区,cy,3,2,1,97,1997,e,1700,6,low,5600000
松榆西里,cy,3,1,2,91.1,1995,ew,652,7,low,4980000
草桥东路20号院,ft,3,1,1,95.2,2001,sn,NA,6,low,6620000
东大桥东里,cy,3,2,1,86.1,1992,ew,949,6,low,6800000
东大桥东里,cy,3,1,1,97.3,1992,ws,949,7,low,7550000
芍药居北里小区,cy,3,2,1,94,1994,sn,NA,7,low,9500000
草桥东路20号院,ft,3,1,1,90.7,2001,sn,NA,6,low,6560000
芍药居北里小区,cy,3,2,1,94,1994,sn,NA,7,low,9500000
万寿路甲6号院,hd,3,1,1,81.2,1990,sn,1600,6,low,9560000
石榴园北里小区,ft,3,1,1,81.5,1996,ew,NA,6,low,4000000
双花园西里小区,cy,3,1,1,97,1994,e,1700,6,low,5690000
万年花城濠景(万年花城五期),ft,3,1,1,88.6,NA,sn,856,9,low,7300000
农光里小区,cy,3,1,1,95.4,1998,sn,553,7,low,6180000
潘家园东里,cy,3,1,1,81.1,1991,es,NA,6,low,5350000
海户西里北社区,ft,1,1,1,48,1993,s,NA,14,low,2850000
海户西里北社区,ft,1,1,1,48,2000,s,NA,14,low,2850000
四方景园(三区),ft,1,1,1,57.7,2007,n,NA,17,low,2850000
南三环东路8号小区,ft,1,2,1,54.3,1995,sn,NA,13,low,2920000
新源街小区,cy,1,1,1,42.3,1984,s,1300,16,low,2890000
西罗园南里社区,ft,1,1,1,53.4,1990,s,NA,16,low,2800000
前泥洼小区(一区),ft,1,1,1,44.4,1994,ws,NA,12,low,2900000
华威西里,cy,1,1,1,41.7,1996,s,933,6,low,2420000
安贞里(四区),cy,1,1,1,43,1984,s,NA,6,high,3450000
定安西里,ft,1,1,1,41.7,1980,e,1600,6,low,2430000
翠林二里,ft,1,1,1,45.4,1997,w,NA,6,low,2580000
磨房南里小区,cy,1,0,1,44,1991,es,NA,6,low,2400000
松榆里社区,cy,1,1,1,45.2,1992,en,NA,6,low,2430000
石榴园北里小区,ft,1,1,1,46.6,1998,ew,NA,9,low,2530000
双花园西里小区,cy,3,2,1,97,1998,e,1700,6,low,5600000
农光里小区,cy,3,1,1,95.4,1998,sn,553,7,low,6180000
稻香园小区,hd,3,1,1,99.4,2000,sn,1200,6,low,14000000
东大桥东里,cy,3,1,1,97.3,1992,ws,949,7,low,7550000
芍药居14号院,cy,3,1,1,81.1,1991,sn,NA,6,low,8500000
草桥东路20号院,ft,3,1,1,95.2,2001,sn,NA,6,low,6620000
芍药居北里小区,cy,3,2,1,94,1994,sn,NA,7,low,9500000
万年花城濠景(万年花城五期),ft,3,1,1,88.6,2012,sn,856,9,low,7300000
草桥东路20号院,ft,3,1,1,90.7,2001,sn,NA,6,low,6560000
前泥洼小区(一区),ft,1,1,1,44.4,1994,ws,NA,12,low,2900000
新源街小区,cy,1,1,1,42.3,1984,s,1300,16,low,2890000
四方景园(三区),ft,1,1,1,57.7,2007,n,NA,17,low,2850000
磨房南里小区,cy,1,0,1,44,1991,es,NA,6,low,2400000
华威西里,cy,1,1,1,41.7,1996,s,933,6,low,2420000
农光里小区,cy,3,1,1,95.4,1998,sn,553,7,low,6180000
草桥东路20号院,ft,3,1,1,90.7,2001,sn,NA,6,low,6560000
芍药居14号院,cy,3,1,1,81.1,1991,sn,NA,6,low,8500000
草桥东路20号院,ft,3,1,1,95.2,2001,sn,NA,6,low,6620000
芍药居北里小区,cy,3,2,1,94,1994,sn,NA,7,low,9500000
稻香园小区,hd,3,1,1,99.4,2000,sn,1200,6,low,14000000
万年花城濠景(万年花城五期),ft,3,1,1,88.6,NA,sn,856,9,low,7300000
四方景园(三区),ft,1,1,1,57.7,2007,n,NA,17,low,2850000
华威西里,cy,1,1,1,41.7,1996,s,933,6,low,2420000
草桥东路20号院,ft,3,1,1,90.7,2001,sn,NA,6,low,6560000
草桥东路20号院,ft,3,1,1,95.2,2001,sn,NA,6,low,6620000
草桥东路20号院,ft,3,1,1,90.7,2001,sn,NA,6,low,6560000
草桥东路20号院,ft,3,1,1,90.7,2001,sn,NA,6,low,6560000
安贞里(四区),cy,1,1,1,43,1984,s,NA,6,high,3450000
西罗园南里社区,ft,1,1,1,47.1,1996,ew,NA,6,low,2400000
翠林二里,ft,1,1,1,43.1,1996,e,NA,6,low,2530000
安慧东里18号院,cy,1,1,1,46,2000,sn,2000,9,high,3490000
松榆里社区,cy,1,1,1,45.2,1992,en,NA,6,low,2430000
华严北里小区,cy,1,1,1,49.4,1990,es,NA,6,high,3400000
石榴园北里小区,ft,1,1,1,46.6,1998,ew,NA,9,low,2530000
胜古北里,cy,1,1,1,42.2,1988,s,NA,6,high,3430000
育芳园,ft,1,1,1,41.8,1998,s,NA,6,low,2590000
华威西里,cy,1,1,1,41.7,1996,s,933,6,low,2420000
磨房南里小区,cy,1,0,1,44,1991,es,NA,6,low,2400000
武圣东里,cy,2,1,1,55.9,1985,ws,945,6,high,2980000
石榴园南里小区,ft,2,1,1,57.4,2002,ew,NA,6,high,2950000
马家堡路甲55号院,ft,2,1,1,56.9,1986,en,NA,6,high,2840000
马家堡西里,ft,2,1,1,55.4,1987,ew,NA,6,high,2880000
劲松西社区(劲松八区),cy,2,1,1,54.4,1983,sn,NA,6,high,2960000
石榴园北里小区,ft,2,1,1,55.3,1995,e,NA,6,high,2800000
万柳园,ft,2,1,1,54.5,1993,sn,NA,6,high,2900000
洋桥西里,ft,2,1,1,56.7,1990,ew,NA,7,high,2880000
西马场北里社区(司达小区),ft,2,1,1,53.2,1982,s,NA,6,high,2890000
西罗园南里社区,ft,2,1,1,58.1,1992,sn,NA,6,high,2990000
西罗园南里社区,ft,2,1,1,57.2,1990,sn,NA,6,high,2950000
望园西里小区,ft,2,1,1,46,2000,sn,NA,6,high,2950000
石榴园北里小区,ft,2,1,1,57.4,1992,ew,NA,6,high,2950000
翠微路2号院,hd,2,1,1,55.9,1994,sn,1400,6,low,6950000
马神庙一号院,hd,2,1,1,59.1,1989,s,1100,6,low,8000000
莲花池南里,ft,2,1,1,53,1992,s,NA,7,high,3400000
麦子店街小区,cy,2,1,1,44.8,1993,sn,NA,6,high,3400000
小关东街小区,cy,2,1,1,57.6,1993,sn,NA,6,low,4290000
农光里小区,cy,2,0,1,56.9,1998,ew,553,7,mid,3480000
草桥欣园三区,ft,2,1,1,56.3,1999,sn,NA,6,low,3800000
角门西里晨光小区,ft,2,1,1,52.8,1994,sn,NA,6,low,3360000
幸福二村,cy,2,2,1,50.7,1983,sn,1400,6,low,4550000
柳林馆南里,hd,2,1,1,58.9,1987,sn,865,6,low,6200000
新街口外大街6号院,xc,2,1,1,58.5,1983,sn,1400,6,low,10200000
草桥欣园三区,ft,2,1,1,58,2001,sn,NA,6,low,3800000
马家堡西路24号院,ft,2,1,1,58.1,1995,sn,NA,6,high,3520000
延静里小区,cy,2,1,1,51,1983,s,1900,6,low,3200000
磨房南里小区,cy,1,0,1,44,1991,es,NA,6,low,2400000
西罗园南里社区,ft,1,1,1,47.1,1996,ew,NA,6,low,2400000
胜古北里,cy,1,1,1,42.2,1988,s,NA,6,high,3430000
石榴园南里小区,ft,2,1,1,57.4,2002,ew,NA,6,high,2950000
马家堡西里,ft,2,1,1,55.4,1987,ew,NA,6,high,2880000
西罗园南里社区,ft,2,1,1,57.2,1990,sn,NA,6,high,2950000
万柳园,ft,2,1,1,54.5,1993,sn,NA,6,high,2900000
洋桥西里,ft,2,1,1,56.7,1990,ew,NA,7,high,2880000
石榴园北里小区,ft,2,1,1,55.3,1995,e,NA,6,high,2800000
马神庙一号院,hd,2,1,1,59.1,1989,s,1100,6,low,8000000
新街口外大街6号院,xc,2,1,1,58.5,1983,sn,1400,6,low,10200000
胜古北里,cy,1,1,1,42.2,1988,s,NA,6,high,3430000
马家堡西里,ft,2,1,1,55.4,1987,ew,NA,6,high,2880000
石榴园北里小区,ft,2,1,1,55.3,1995,e,NA,6,high,2800000
石榴园南里小区,ft,2,1,1,57.4,2002,ew,NA,6,high,2950000
马家堡西里,ft,2,1,1,55.4,1987,ew,NA,6,high,2880000
石榴园南里小区,ft,2,1,1,57.4,2002,ew,NA,6,high,2950000
石榴园北里小区,ft,2,1,1,55.3,1995,e,NA,6,high,2800000
马家堡西里,ft,2,1,1,55.4,1987,ew,NA,6,high,2880000
石榴园南里小区,ft,2,1,1,57.4,2002,ew,NA,6,high,2950000
石榴园南里小区,ft,2,1,1,57.4,2002,ew,NA,6,high,2950000
石榴园南里小区,ft,2,1,1,57.4,2002,ew,NA,6,high,2950000
光熙门北里,cy,2,1,1,57,2000,s,1800,6,low,4390000
马家堡西路24号院,ft,2,1,1,58.1,1994,sn,NA,6,high,3520000
枣营北里,cy,2,1,1,57.7,1995,sn,NA,6,low,4800000
团结湖北二条,cy,2,0,1,52.5,1982,s,528,10,low,3860000
嘉园二里,ft,2,1,1,56.4,1998,ew,NA,6,low,3250000
翠微路2号院,hd,2,1,1,55.9,1983,s,1400,6,low,7060000
海户屯(北区),ft,2,1,1,55.9,1990,sn,NA,6,low,3050000
芍药居甲2号院,cy,2,1,1,59.7,1990,w,NA,6,low,5500000
团结湖中路南一二条,cy,2,1,1,55.1,1980,e,907,6,mid,3500000
潘家园小区(朝阳),cy,2,1,1,54,1980,sn,NA,6,high,3450000
磨房北里,cy,2,1,1,55,1989,sn,1200,6,low,3700000
香河园中里,cy,2,1,1,59.3,1987,ew,NA,6,low,3600000
六里桥7号院,ft,2,1,1,57.1,1985,sn,NA,6,mid,3460000
小南庄社区,hd,2,1,1,57.4,1986,sn,1500,6,low,6000000
知春里,hd,2,1,1,53.1,1985,e,609,6,low,7300000
六里桥北里,ft,2,1,1,57.1,1985,sn,NA,6,high,3450000
安苑东里一区,cy,2,1,1,53.4,1987,sn,NA,6,low,4250000
月季园小区(海淀),hd,2,1,1,52.1,1994,sn,855,7,low,4680000
幸福二村,cy,2,2,1,50.7,1983,sn,1400,6,low,4550000
延静里小区,cy,2,1,1,50.6,1983,s,1900,6,low,3350000
麦子店街小区,cy,2,1,1,44.8,1993,sn,NA,6,high,3400000
小关东里8号院,cy,2,1,1,54.4,1983,sn,NA,6,low,3950000
安苑东里(三区),cy,2,1,1,56.7,1990,s,NA,6,low,4300000
石榴园北里小区,ft,2,1,1,55,2000,sn,NA,6,low,3300000
翠微路2号院,hd,2,1,1,55.9,1994,sn,1400,6,low,6950000
新街口外大街6号院,xc,2,1,1,58.5,1983,sn,1400,6,low,10200000
翠微路20号院,hd,2,1,1,53.6,1989,sn,1100,6,low,6860000
草桥欣园三区,ft,2,1,1,58,2001,sn,NA,6,low,3800000
西坝河中里,cy,2,1,1,59.6,1985,sn,1500,6,low,4900000
大红门南里,ft,2,1,1,55.8,1993,s,NA,6,low,3100000
惠中园小区,cy,2,1,1,56.4,1988,ew,NA,6,low,4080000
新街口外大街15号院,hd,2,1,1,45.3,1988,ew,1400,6,low,4250000
惠新东街5号院,cy,2,1,1,49.5,1990,sn,NA,6,low,4610000
农光东里,cy,2,1,1,56.1,1992,ew,971,6,mid,3500000
华威西里,cy,2,1,1,50.9,1991,es,933,6,low,3250000
马家堡西路24号院,ft,2,1,1,58.1,1995,sn,NA,6,high,3520000
双榆树北路小区,hd,2,0,1,49.6,1981,sn,NA,6,low,5200000
太极小区,hd,2,1,1,50.1,1993,ew,1400,6,low,6150000
潘家园小区(朝阳),cy,2,1,1,53,1981,s,NA,6,mid,3400000
柳林馆南里,hd,2,1,1,58.9,1987,sn,865,6,low,6200000
马家堡西里,ft,2,1,1,55.6,1987,sn,NA,6,low,3600000
草桥欣园三区,ft,2,1,1,58,1999,sn,NA,6,low,3800000
劲松东社区(劲松三区),cy,2,1,1,54.7,1979,sn,390,6,mid,3480000
马神庙一号院,hd,2,1,1,59.1,1989,s,1100,6,low,8000000
惠新东街5号院,cy,2,1,1,49.5,1990,sn,NA,6,low,4610000
农光里小区,cy,2,1,1,53.2,1983,s,553,6,mid,3550000
翠微路2号院,hd,2,1,1,55.9,1983,s,1400,6,low,7060000
六里桥7号院,ft,2,1,1,57.1,1988,sn,NA,6,mid,3460000
幸福二村,cy,2,2,1,50.7,1983,sn,1400,6,low,4550000
芍药居甲2号院,cy,2,1,1,59.7,1990,w,NA,6,low,5500000
延静里小区,cy,2,1,1,50.6,1983,s,1900,6,low,3350000
新街口外大街15号院,hd,2,1,1,45.3,1988,ew,1400,6,low,4250000
草桥欣园三区,ft,2,1,1,58,2001,sn,NA,6,low,3800000
翠微路20号院,hd,2,1,1,53.6,1989,sn,1100,6,low,6860000
惠中园小区,cy,2,1,1,56.4,1988,ew,NA,6,low,4080000
柳林馆南里,hd,2,1,1,58.9,1987,sn,865,6,low,6200000
潘家园小区(朝阳),cy,2,1,1,54,1980,sn,NA,6,high,3450000
新街口外大街6号院,xc,2,1,1,58.5,1983,sn,1400,6,low,10200000
延静里小区,cy,2,1,1,50.6,1983,s,1900,6,low,3350000
延静里小区,cy,2,1,1,50.6,1983,s,1900,6,low,3350000
劲松北社区一区西小院(劲松一区),cy,2,1,1,58.9,1978,s,NA,6,low,3380000
翠微路2号院,hd,2,1,1,55.9,1994,sn,1400,6,low,6950000
草桥欣园三区,ft,2,1,1,58,2001,sn,NA,6,low,3800000
安慧里(五区),cy,2,2,1,53.2,1991,sn,1600,6,low,4590000
水碓子西里,cy,2,1,1,47.9,1981,s,923,6,low,3350000
惠中园小区,cy,2,1,1,52.1,1988,ew,NA,6,low,3880000
劲松南路小区,cy,2,1,1,56.5,1995,sn,428,6,low,3730000
芍药居2号院,cy,2,1,1,57.2,1993,sn,1100,7,low,5800000
西马场北里社区(司达小区),ft,2,1,1,53.9,1996,sn,NA,6,low,3050000
新街口外大街15号院,hd,2,1,1,45.3,1988,ew,1400,6,low,4250000
翠微路20号院,hd,2,1,1,53.6,1989,sn,1100,6,low,6860000
新村四里,ft,2,1,1,56.2,1988,sn,NA,6,low,3000000
小关东里8号院,cy,2,1,1,54.4,1983,sn,NA,6,low,3950000
武圣西里,cy,2,1,1,57.7,1990,sn,813,6,high,3420000
劲松东社区(劲松三区),cy,2,1,1,54.7,1979,sn,390,6,mid,3480000
展春园小区,hd,2,1,1,54.3,1984,sn,1700,6,low,4600000
太平桥中里,ft,2,1,1,59.4,1989,s,NA,6,low,4060000
石榴庄西街小区,ft,2,1,1,53.6,1988,ew,389,6,low,3100000
华严里,cy,2,1,1,51.6,1982,ws,NA,6,low,4600000
翠微路甲24号院,hd,2,1,1,51.6,2014,n,1200,6,low,3800000
西坝河西里,cy,2,1,1,57.2,1994,sn,NA,6,low,4450000
莲花池南里,ft,2,1,1,57.6,1988,sn,NA,6,low,3850000
团结湖中路南一二条,cy,2,1,1,55.1,1980,e,907,6,mid,3500000
三义庙社区(东区),hd,2,1,1,56.3,1992,ew,1800,6,low,5600000
角门西里晨光小区,ft,2,1,1,56.1,2000,ew,NA,6,low,3350000
延静里小区,cy,2,1,1,54.1,1983,sn,1900,6,mid,3450000
农光里小区,cy,2,1,1,53.2,1983,s,553,6,mid,3550000
嘉园二里,ft,2,1,1,56.4,1998,ew,NA,6,low,3250000
光熙门北里,cy,2,1,1,57.1,1989,s,1800,6,low,4390000
麦子店街小区,cy,2,1,1,57.3,1993,sn,NA,6,low,4190000
莲宝路10号院,hd,2,1,1,55.2,1997,ew,1700,6,low,5380000
华威西里,cy,2,1,1,50.9,1991,ew,933,6,low,3250000
农光东里,cy,2,1,1,56.1,1992,ew,971,6,mid,3500000
小南庄社区,hd,2,1,1,57.4,1986,sn,1500,6,low,6000000
柳林馆南里,hd,2,1,1,58.9,1987,sn,865,6,low,6200000
马神庙一号院,hd,2,1,1,59.1,1989,s,1100,6,low,8000000
延静里小区,cy,2,1,1,50.6,1983,s,1900,6,low,3350000
普惠南里,hd,2,1,1,55.1,1990,sn,1100,6,low,7050000
西罗园南里社区,ft,2,1,1,55,2000,sn,NA,6,low,3120000
农光里小区,cy,2,0,1,56.9,1998,ew,553,7,mid,3480000
惠新里,cy,2,1,1,57.1,1991,ew,NA,6,low,4500000
科源社区,hd,2,1,1,59.5,1988,sn,1600,6,low,9520000
新街口外大街6号院,xc,2,1,1,58.5,1984,sn,1400,6,low,9900000
松榆西里,cy,2,1,1,58.6,1995,ew,652,6,mid,3500000
延静里小区,cy,2,1,1,54.1,1983,sn,1900,6,mid,3450000
翠微路2号院,hd,2,1,1,55.9,1994,sn,1400,6,low,6950000
武圣西里,cy,2,1,1,57.7,1990,sn,813,6,high,3420000
太平桥中里,ft,2,1,1,59.4,1989,s,NA,6,low,4060000
水碓子西里,cy,2,1,1,47.9,1981,s,923,6,low,3350000
新街口外大街6号院,xc,2,1,1,58.5,1984,sn,1400,6,low,9900000
小关东里8号院,cy,2,1,1,54.4,1983,sn,NA,6,low,3950000
劲松东社区(劲松三区),cy,2,1,1,54.7,1979,sn,390,6,mid,3480000
劲松北社区一区西小院(劲松一区),cy,2,1,1,58.9,1978,s,NA,6,low,3380000
翠微路甲24号院,hd,2,1,1,51.6,2014,n,1200,6,low,3800000
麦子店街小区,cy,2,1,1,57.3,1993,sn,NA,6,low,4190000
新街口外大街15号院,hd,2,1,1,45.3,1988,ew,1400,6,low,4250000
新街口外大街15号院,hd,2,1,1,45.3,1988,ew,1400,6,low,4250000
武圣西里,cy,2,1,1,57.7,1990,sn,813,6,high,3420000
延静里小区,cy,2,1,1,54.1,1983,sn,1900,6,mid,3450000
翠微路2号院,hd,2,1,1,55.9,1994,sn,1400,6,low,6950000
劲松东社区(劲松三区),cy,2,1,1,54.7,1979,sn,390,6,mid,3480000
安贞里(四区),cy,2,1,1,48.9,1986,en,NA,6,low,4000000
延静里小区,cy,2,1,1,51,1983,s,1900,6,low,3200000
劲松五区,cy,2,1,1,55.5,1979,wn,961,6,low,3260000
团结湖北二条,cy,2,0,1,52.5,1982,s,528,10,low,3860000
翠微中里,hd,2,1,1,57.3,1989,s,1700,6,low,7400000
新街口外大街6号院,xc,2,1,1,58.5,1983,sn,1400,6,low,10200000
芍药居甲2号院,cy,2,1,1,59.7,1990,w,NA,6,low,5500000
松榆西里,cy,2,1,1,59.4,1986,sn,652,6,high,3400000
武圣西里,cy,2,1,1,57.7,1990,sn,813,6,high,3420000
农光里小区,cy,2,1,1,53.2,1983,s,553,6,mid,3550000
安苑东里(三区),cy,2,1,1,56.7,1990,s,NA,6,low,4300000
翠微路2号院,hd,2,1,1,55.9,1994,sn,1400,6,low,6950000
安苑东里一区,cy,2,1,1,53.4,1987,sn,NA,6,low,4250000
双榆树东里,hd,2,1,1,54.5,1982,sn,1600,6,low,6300000
光熙门北里,cy,2,1,1,57,2000,s,1800,6,low,4390000
六里桥北里,ft,2,1,1,57.1,1985,sn,NA,6,high,3450000
农光里小区,cy,2,0,1,56.9,1998,ew,553,7,mid,3480000
潘家园东里,cy,2,1,1,56.5,1984,sn,NA,6,mid,3560000
柳林馆南里,hd,2,1,1,58.9,1987,sn,865,6,low,6200000
芍药居甲2号院,cy,2,1,1,59.7,1990,w,NA,6,low,5500000
三里屯北小区,cy,2,1,1,60,1989,ew,964,6,low,4700000
幸福二村,cy,2,2,1,50.7,1983,sn,1400,6,low,4550000
团结湖中路南三条小区,cy,2,1,1,55.9,1980,s,1200,6,low,3930000
展春园小区,hd,2,1,1,54.3,1984,sn,1700,6,low,4600000
新街口外大街15号院,hd,2,1,1,45.3,1988,ew,1400,6,low,4250000
太平桥中里,ft,2,1,1,59.4,1989,s,NA,6,low,4060000
关东店北街小区,cy,2,1,1,57.1,1994,ew,146,7,low,4500000
潘家园小区(朝阳),cy,2,1,1,53,1981,s,NA,6,mid,3400000
科源社区,hd,2,1,1,59.5,1988,sn,1600,6,low,9520000
角门西里晨光小区,ft,2,1,1,56.1,2000,ew,NA,6,low,3350000
永安南里小区,cy,2,1,1,57,1993,wn,2000,7,low,4150000
科育社区,hd,2,1,1,56.5,1981,sn,1000,6,low,9800000
马道口小区,cy,2,1,1,57.1,1987,sn,1600,7,low,3650000
六里屯北里,cy,2,1,1,53.3,1989,sn,1300,6,low,3800000
磨房北里,cy,2,1,1,55,1989,sn,1200,6,low,3700000
光熙门北里,cy,2,1,1,57,2000,s,1800,6,low,4390000
灵通观,cy,2,2,1,58.9,1997,sn,1800,7,low,4490000
麦子店街小区,cy,2,1,1,57.3,1993,sn,NA,6,low,4190000
胜古南里,cy,2,1,1,52.8,1988,sn,1200,6,low,4350000
广渠门外南街小区,dc,2,1,1,57.6,1991,ew,1900,6,low,5000000
翠微路2号院,hd,2,1,1,55.9,1983,s,1400,6,low,7060000
安贞里(四区),cy,2,1,1,49.6,1984,sn,NA,6,low,4300000
安慧东里,cy,2,1,1,56.4,1991,sn,NA,7,low,4400000
西坝河北里201号院,cy,2,1,1,58.3,1984,sn,871,6,low,4980000
延静里小区,cy,2,1,1,51,1983,s,1900,6,low,3200000
农光里小区,cy,2,1,1,53.2,1983,s,553,6,mid,3550000
安贞里(四区),cy,2,1,1,49.6,1984,sn,NA,6,low,4300000
西坝河北里201号院,cy,2,1,1,58.3,1984,sn,871,6,low,4980000
角门西里晨光小区,ft,2,1,1,56.1,2000,ew,NA,6,low,3350000
芍药居甲2号院,cy,2,1,1,59.7,1990,w,NA,6,low,5500000
新街口外大街15号院,hd,2,1,1,45.3,1988,ew,1400,6,low,4250000
三里屯北小区,cy,2,1,1,60,1989,ew,964,6,low,4700000
翠微中里,hd,2,1,1,57.3,1989,s,1700,6,low,7400000
团结湖中路南三条小区,cy,2,1,1,55.9,1980,s,1200,6,low,3930000
幸福二村,cy,2,2,1,50.7,1983,sn,1400,6,low,4550000
农光里小区,cy,2,0,1,56.9,1998,ew,553,7,mid,3480000
农光里小区,cy,2,1,1,53.2,1983,s,553,6,mid,3550000
芍药居甲2号院,cy,2,1,1,59.7,1990,w,NA,6,low,5500000
新街口外大街15号院,hd,2,1,1,45.3,1988,ew,1400,6,low,4250000
曙光里,cy,2,1,1,56.7,1993,sn,998,6,low,4050000
科源社区,hd,2,1,1,59.5,1988,sn,1600,6,low,9520000
翠微中里,hd,2,0,1,46.4,1988,sn,1700,6,low,5900000
灵通观,cy,2,2,1,58.9,1997,sn,1800,7,low,4490000
新街口外大街6号院,xc,2,1,1,58.5,1983,sn,1400,6,low,10200000
延静里小区,cy,2,1,1,51,1983,s,1900,6,low,3200000
太极小区,hd,2,1,1,50.1,1993,ew,1400,6,low,6150000
安贞西里(一区),cy,2,1,1,59.4,1985,ew,NA,6,low,4490000
惠中园小区,cy,2,1,1,56.4,1988,ew,NA,6,low,4080000
惠新东街5号院,cy,2,1,1,49.5,1990,sn,NA,6,low,4610000
安苑东里一区,cy,2,1,1,53.4,1987,sn,NA,6,low,4250000
安慧里(五区),cy,2,2,1,53.2,1991,sn,1600,6,low,4590000
莲花池南里,ft,2,1,1,57.6,1988,sn,NA,6,low,3850000
劲松西社区(劲松八区),cy,2,1,1,59.9,1980,sn,NA,6,high,3520000
马道口小区,cy,2,1,1,56.7,1984,sn,1600,6,low,3900000
水碓子东路小区,cy,2,1,1,55.9,1985,sn,NA,6,low,3900000
水碓子西里,cy,2,1,1,47.9,1981,s,923,6,low,3350000
柳林馆南里,hd,2,1,1,58.9,1987,sn,865,6,low,6200000
团结湖一二条北小区,cy,2,1,1,55.2,1981,s,459,6,low,4180000
新街口外大街15号院,hd,2,1,1,45.3,1988,ew,1400,6,low,4250000
翠微路2号院,hd,2,1,1,55.9,1994,sn,1400,6,low,6950000
马家堡西里,ft,2,1,1,55.6,1987,sn,NA,6,low,3600000
翠微中里,hd,2,1,1,57.3,1989,s,1700,6,low,7400000
普惠南里,hd,2,1,1,55.1,1990,sn,1100,6,low,7050000
延静里小区,cy,2,1,1,50.6,1983,s,1900,6,low,3350000
三义庙社区(东区),hd,2,1,1,56.3,1992,ew,1800,6,low,5600000
幸福二村,cy,2,1,1,50.7,2000,sn,1400,6,low,4550000
农光里小区,cy,2,0,1,56.9,1998,ew,553,7,mid,3480000
蓟门里社区(北区),hd,2,1,1,49.3,1993,sn,673,7,low,4000000
莲宝路10号院,hd,2,1,1,55.2,1997,ew,1700,6,low,5380000
